date,fear_greed_index,news_sentiment_mean,news_sentiment_std,news_count,news21_24_sentiment_mean,news21_24_sentiment_std,news21_24_count
2018-02-24 04:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-02-24 08:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-02-24 12:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-02-24 16:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-02-24 20:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-02-25 00:00:00+00:00,33,-0.3333333333333333,0.816496580927726,6,0.0,0.0,0.0
2018-02-25 04:00:00+00:00,33,0.0,0.0,0,0.0,0.0,0.0
2018-02-25 08:00:00+00:00,33,0.0,0.0,0,0.0,0.0,0.0
2018-02-25 12:00:00+00:00,33,0.0,0.0,0,0.0,0.0,0.0
2018-02-25 16:00:00+00:00,33,0.0,0.0,0,0.0,0.0,0.0
2018-02-25 20:00:00+00:00,33,0.0,0.0,0,0.0,0.0,0.0
2018-02-26 00:00:00+00:00,37,-0.07692307692307693,0.8623164985025763,13,0.0,0.0,0.0
2018-02-26 04:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-02-26 08:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-02-26 12:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-02-26 16:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-02-26 20:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-02-27 00:00:00+00:00,44,0.09090909090909091,0.8312094145936335,11,0.0,0.0,0.0
2018-02-27 04:00:00+00:00,44,0.0,0.0,0,0.0,0.0,0.0
2018-02-27 08:00:00+00:00,44,0.0,0.0,0,0.0,0.0,0.0
2018-02-27 12:00:00+00:00,44,0.0,0.0,0,0.0,0.0,0.0
2018-02-27 16:00:00+00:00,44,0.0,0.0,0,0.0,0.0,0.0
2018-02-27 20:00:00+00:00,44,0.0,0.0,0,0.0,0.0,0.0
2018-02-28 00:00:00+00:00,41,0.1,0.9944289260117533,10,0.0,0.0,0.0
2018-02-28 04:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-02-28 08:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-02-28 12:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-02-28 16:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-02-28 20:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-03-01 00:00:00+00:00,38,-0.1111111111111111,0.6009252125773316,9,0.0,0.0,0.0
2018-03-01 04:00:00+00:00,38,0.0,0.0,0,0.0,0.0,0.0
2018-03-01 08:00:00+00:00,38,0.0,0.0,0,0.0,0.0,0.0
2018-03-01 12:00:00+00:00,38,0.0,0.0,0,0.0,0.0,0.0
2018-03-01 16:00:00+00:00,38,0.0,0.0,0,0.0,0.0,0.0
2018-03-01 20:00:00+00:00,38,0.0,0.0,0,0.0,0.0,0.0
2018-03-02 00:00:00+00:00,47,-0.38461538461538464,0.7679476477883046,13,0.0,0.0,0.0
2018-03-02 04:00:00+00:00,47,0.0,0.0,0,0.0,0.0,0.0
2018-03-02 08:00:00+00:00,47,0.0,0.0,0,0.0,0.0,0.0
2018-03-02 12:00:00+00:00,47,0.0,0.0,0,0.0,0.0,0.0
2018-03-02 16:00:00+00:00,47,0.0,0.0,0,0.0,0.0,0.0
2018-03-02 20:00:00+00:00,47,0.0,0.0,0,0.0,0.0,0.0
2018-03-03 00:00:00+00:00,56,-0.6666666666666666,0.5773502691896258,3,0.0,0.0,0.0
2018-03-03 04:00:00+00:00,56,0.0,0.0,0,0.0,0.0,0.0
2018-03-03 08:00:00+00:00,56,0.0,0.0,0,0.0,0.0,0.0
2018-03-03 12:00:00+00:00,56,0.0,0.0,0,0.0,0.0,0.0
2018-03-03 16:00:00+00:00,56,0.0,0.0,0,0.0,0.0,0.0
2018-03-03 20:00:00+00:00,56,0.0,0.0,0,0.0,0.0,0.0
2018-03-04 00:00:00+00:00,44,-0.25,0.9574271077563381,4,0.0,0.0,0.0
2018-03-04 04:00:00+00:00,44,0.0,0.0,0,0.0,0.0,0.0
2018-03-04 08:00:00+00:00,44,0.0,0.0,0,0.0,0.0,0.0
2018-03-04 12:00:00+00:00,44,0.0,0.0,0,0.0,0.0,0.0
2018-03-04 16:00:00+00:00,44,0.0,0.0,0,0.0,0.0,0.0
2018-03-04 20:00:00+00:00,44,0.0,0.0,0,0.0,0.0,0.0
2018-03-05 00:00:00+00:00,55,-0.45454545454545453,0.6875516509523286,11,0.0,0.0,0.0
2018-03-05 04:00:00+00:00,55,0.0,0.0,0,0.0,0.0,0.0
2018-03-05 08:00:00+00:00,55,0.0,0.0,0,0.0,0.0,0.0
2018-03-05 12:00:00+00:00,55,0.0,0.0,0,0.0,0.0,0.0
2018-03-05 16:00:00+00:00,55,0.0,0.0,0,0.0,0.0,0.0
2018-03-05 20:00:00+00:00,55,0.0,0.0,0,0.0,0.0,0.0
2018-03-06 00:00:00+00:00,59,-0.45454545454545453,0.5222329678670935,11,0.0,0.0,0.0
2018-03-06 04:00:00+00:00,59,0.0,0.0,0,0.0,0.0,0.0
2018-03-06 08:00:00+00:00,59,0.0,0.0,0,0.0,0.0,0.0
2018-03-06 12:00:00+00:00,59,0.0,0.0,0,0.0,0.0,0.0
2018-03-06 16:00:00+00:00,59,0.0,0.0,0,0.0,0.0,0.0
2018-03-06 20:00:00+00:00,59,0.0,0.0,0,0.0,0.0,0.0
2018-03-07 00:00:00+00:00,37,-0.6,0.6992058987801011,10,0.0,0.0,0.0
2018-03-07 04:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-07 08:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-07 12:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-07 16:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-07 20:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-08 00:00:00+00:00,39,-0.16666666666666666,0.983192080250175,6,0.0,0.0,0.0
2018-03-08 04:00:00+00:00,39,0.0,0.0,0,0.0,0.0,0.0
2018-03-08 08:00:00+00:00,39,0.0,0.0,0,0.0,0.0,0.0
2018-03-08 12:00:00+00:00,39,0.0,0.0,0,0.0,0.0,0.0
2018-03-08 16:00:00+00:00,39,0.0,0.0,0,0.0,0.0,0.0
2018-03-08 20:00:00+00:00,39,0.0,0.0,0,0.0,0.0,0.0
2018-03-09 00:00:00+00:00,37,-0.5,0.5188745216627708,14,0.0,0.0,0.0
2018-03-09 04:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-09 08:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-09 12:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-09 16:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-09 20:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-10 00:00:00+00:00,39,0.25,0.9574271077563382,4,0.0,0.0,0.0
2018-03-10 04:00:00+00:00,39,0.0,0.0,0,0.0,0.0,0.0
2018-03-10 08:00:00+00:00,39,0.0,0.0,0,0.0,0.0,0.0
2018-03-10 12:00:00+00:00,39,0.0,0.0,0,0.0,0.0,0.0
2018-03-10 16:00:00+00:00,39,0.0,0.0,0,0.0,0.0,0.0
2018-03-10 20:00:00+00:00,39,0.0,0.0,0,0.0,0.0,0.0
2018-03-11 00:00:00+00:00,40,-1.0,0.0,3,0.0,0.0,0.0
2018-03-11 04:00:00+00:00,40,0.0,0.0,0,0.0,0.0,0.0
2018-03-11 08:00:00+00:00,40,0.0,0.0,0,0.0,0.0,0.0
2018-03-11 12:00:00+00:00,40,0.0,0.0,0,0.0,0.0,0.0
2018-03-11 16:00:00+00:00,40,0.0,0.0,0,0.0,0.0,0.0
2018-03-11 20:00:00+00:00,40,0.0,0.0,0,0.0,0.0,0.0
2018-03-12 00:00:00+00:00,41,-0.1111111111111111,0.7817359599705717,9,0.0,0.0,0.0
2018-03-12 04:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-03-12 08:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-03-12 12:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-03-12 16:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-03-12 20:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-03-13 00:00:00+00:00,41,-0.2727272727272727,0.6466697906828633,11,0.0,0.0,0.0
2018-03-13 04:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-03-13 08:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-03-13 12:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-03-13 16:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-03-13 20:00:00+00:00,41,0.0,0.0,0,0.0,0.0,0.0
2018-03-14 00:00:00+00:00,40,-0.07142857142857142,0.9168747682531898,14,0.0,0.0,0.0
2018-03-14 04:00:00+00:00,40,0.0,0.0,0,0.0,0.0,0.0
2018-03-14 08:00:00+00:00,40,0.0,0.0,0,0.0,0.0,0.0
2018-03-14 12:00:00+00:00,40,0.0,0.0,0,0.0,0.0,0.0
2018-03-14 16:00:00+00:00,40,0.0,0.0,0,0.0,0.0,0.0
2018-03-14 20:00:00+00:00,40,0.0,0.0,0,0.0,0.0,0.0
2018-03-15 00:00:00+00:00,32,-0.23529411764705882,0.8313702367707393,17,0.0,0.0,0.0
2018-03-15 04:00:00+00:00,32,0.0,0.0,0,0.0,0.0,0.0
2018-03-15 08:00:00+00:00,32,0.0,0.0,0,0.0,0.0,0.0
2018-03-15 12:00:00+00:00,32,0.0,0.0,0,0.0,0.0,0.0
2018-03-15 16:00:00+00:00,32,0.0,0.0,0,0.0,0.0,0.0
2018-03-15 20:00:00+00:00,32,0.0,0.0,0,0.0,0.0,0.0
2018-03-16 00:00:00+00:00,33,-0.5,0.5270462766947299,10,0.0,0.0,0.0
2018-03-16 04:00:00+00:00,33,0.0,0.0,0,0.0,0.0,0.0
2018-03-16 08:00:00+00:00,33,0.0,0.0,0,0.0,0.0,0.0
2018-03-16 12:00:00+00:00,33,0.0,0.0,0,0.0,0.0,0.0
2018-03-16 16:00:00+00:00,33,0.0,0.0,0,0.0,0.0,0.0
2018-03-16 20:00:00+00:00,33,0.0,0.0,0,0.0,0.0,0.0
2018-03-17 00:00:00+00:00,31,0.0,0.0,3,0.0,0.0,0.0
2018-03-17 04:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-03-17 08:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-03-17 12:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-03-17 16:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-03-17 20:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-03-18 00:00:00+00:00,29,-0.25,0.9574271077563381,4,0.0,0.0,0.0
2018-03-18 04:00:00+00:00,29,0.0,0.0,0,0.0,0.0,0.0
2018-03-18 08:00:00+00:00,29,0.0,0.0,0,0.0,0.0,0.0
2018-03-18 12:00:00+00:00,29,0.0,0.0,0,0.0,0.0,0.0
2018-03-18 16:00:00+00:00,29,0.0,0.0,0,0.0,0.0,0.0
2018-03-18 20:00:00+00:00,29,0.0,0.0,0,0.0,0.0,0.0
2018-03-19 00:00:00+00:00,29,0.125,0.8345229603962802,8,0.0,0.0,0.0
2018-03-19 04:00:00+00:00,29,0.0,0.0,0,0.0,0.0,0.0
2018-03-19 08:00:00+00:00,29,0.0,0.0,0,0.0,0.0,0.0
2018-03-19 12:00:00+00:00,29,0.0,0.0,0,0.0,0.0,0.0
2018-03-19 16:00:00+00:00,29,0.0,0.0,0,0.0,0.0,0.0
2018-03-19 20:00:00+00:00,29,0.0,0.0,0,0.0,0.0,0.0
2018-03-20 00:00:00+00:00,37,0.3333333333333333,0.7071067811865476,9,0.0,0.0,0.0
2018-03-20 04:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-20 08:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-20 12:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-20 16:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-20 20:00:00+00:00,37,0.0,0.0,0,0.0,0.0,0.0
2018-03-21 00:00:00+00:00,36,-0.1111111111111111,0.7817359599705717,9,0.0,0.0,0.0
2018-03-21 04:00:00+00:00,36,0.0,0.0,0,0.0,0.0,0.0
2018-03-21 08:00:00+00:00,36,0.0,0.0,0,0.0,0.0,0.0
2018-03-21 12:00:00+00:00,36,0.0,0.0,0,0.0,0.0,0.0
2018-03-21 16:00:00+00:00,36,0.0,0.0,0,0.0,0.0,0.0
2018-03-21 20:00:00+00:00,36,0.0,0.0,0,0.0,0.0,0.0
2018-03-22 00:00:00+00:00,36,-0.7777777777777778,0.44095855184409843,9,0.0,0.0,0.0
2018-03-22 04:00:00+00:00,36,0.0,0.0,0,0.0,0.0,0.0
2018-03-22 08:00:00+00:00,36,0.0,0.0,0,0.0,0.0,0.0
2018-03-22 12:00:00+00:00,36,0.0,0.0,0,0.0,0.0,0.0
2018-03-22 16:00:00+00:00,36,0.0,0.0,0,0.0,0.0,0.0
2018-03-22 20:00:00+00:00,36,0.0,0.0,0,0.0,0.0,0.0
2018-03-23 00:00:00+00:00,28,-0.16666666666666666,0.752772652709081,6,0.0,0.0,0.0
2018-03-23 04:00:00+00:00,28,0.0,0.0,0,0.0,0.0,0.0
2018-03-23 08:00:00+00:00,28,0.0,0.0,0,0.0,0.0,0.0
2018-03-23 12:00:00+00:00,28,0.0,0.0,0,0.0,0.0,0.0
2018-03-23 16:00:00+00:00,28,0.0,0.0,0,0.0,0.0,0.0
2018-03-23 20:00:00+00:00,28,0.0,0.0,0,0.0,0.0,0.0
2018-03-24 00:00:00+00:00,32,-0.3333333333333333,0.5773502691896258,3,0.0,0.0,0.0
2018-03-24 04:00:00+00:00,32,0.0,0.0,0,0.0,0.0,0.0
2018-03-24 08:00:00+00:00,32,0.0,0.0,0,0.0,0.0,0.0
2018-03-24 12:00:00+00:00,32,0.0,0.0,0,0.0,0.0,0.0
2018-03-24 16:00:00+00:00,32,0.0,0.0,0,0.0,0.0,0.0
2018-03-24 20:00:00+00:00,32,0.0,0.0,0,0.0,0.0,0.0
2018-03-25 00:00:00+00:00,30,-0.25,0.5,4,0.0,0.0,0.0
2018-03-25 04:00:00+00:00,30,0.0,0.0,0,0.0,0.0,0.0
2018-03-25 08:00:00+00:00,30,0.0,0.0,0,0.0,0.0,0.0
2018-03-25 12:00:00+00:00,30,0.0,0.0,0,0.0,0.0,0.0
2018-03-25 16:00:00+00:00,30,0.0,0.0,0,0.0,0.0,0.0
2018-03-25 20:00:00+00:00,30,0.0,0.0,0,0.0,0.0,0.0
2018-03-26 00:00:00+00:00,31,-0.36363636363636365,0.6741998624632421,11,0.0,0.0,0.0
2018-03-26 04:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-03-26 08:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-03-26 12:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-03-26 16:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
2018-03-26 20:00:00+00:00,31,0.0,0.0,0,0.0,0.0,0.0
